# time, t, r, theta, phi, dt/dtau, dr/dtau, dtheta/dtau, dphi/dtau
  0.0000000E+00  0.0000000E+00  6.0000000E+00  1.5707963E+00  0.0000000E+00  1.3372355E+00  0.0000000E+00  0.0000000E+00  8.5737050E-02
  1.2000000E+00  1.6046826E+00  6.0000000E+00  1.5707963E+00  1.0288446E-01  1.3372355E+00  1.6807774E-18 -1.6966727E-18  8.5737050E-02
  1.2100000E+00  1.6180550E+00  6.0000000E+00  1.5707963E+00  1.0374183E-01  1.3372355E+00  1.6947839E-18 -1.7108117E-18  8.5737050E-02
  1.2200000E+00  1.6314273E+00  6.0000000E+00  1.5707963E+00  1.0459920E-01  1.3372355E+00  1.7087904E-18 -1.7249506E-18  8.5737050E-02
  1.2300000E+00  1.6447997E+00  6.0000000E+00  1.5707963E+00  1.0545657E-01  1.3372355E+00  1.7227968E-18 -1.7390895E-18  8.5737050E-02
  1.2400000E+00  1.6581720E+00  6.0000000E+00  1.5707963E+00  1.0631394E-01  1.3372355E+00  1.7368033E-18 -1.7532285E-18  8.5737050E-02
  1.2500000E+00  1.6715444E+00  6.0000000E+00  1.5707963E+00  1.0717131E-01  1.3372355E+00  1.7508098E-18 -1.7673674E-18  8.5737050E-02
  1.2600000E+00  1.6849167E+00  6.0000000E+00  1.5707963E+00  1.0802868E-01  1.3372355E+00  1.7648163E-18 -1.7815064E-18  8.5737050E-02
  1.2700000E+00  1.6982891E+00  6.0000000E+00  1.5707963E+00  1.0888605E-01  1.3372355E+00  1.7788227E-18 -1.7956453E-18  8.5737050E-02
  1.2800000E+00  1.7116614E+00  6.0000000E+00  1.5707963E+00  1.0974342E-01  1.3372355E+00  1.7928292E-18 -1.8097842E-18  8.5737050E-02
  1.2900000E+00  1.7250338E+00  6.0000000E+00  1.5707963E+00  1.1060079E-01  1.3372355E+00  1.8068357E-18 -1.8239232E-18  8.5737050E-02
  1.3000000E+00  1.7384061E+00  6.0000000E+00  1.5707963E+00  1.1145817E-01  1.3372355E+00  1.8208422E-18 -1.8380621E-18  8.5737050E-02
  1.3100000E+00  1.7517785E+00  6.0000000E+00  1.5707963E+00  1.1231554E-01  1.3372355E+00  1.8348487E-18 -1.8522011E-18  8.5737050E-02
  1.3200000E+00  1.7651509E+00  6.0000000E+00  1.5707963E+00  1.1317291E-01  1.3372355E+00  1.8488551E-18 -1.8663400E-18  8.5737050E-02
  1.3300000E+00  1.7785232E+00  6.0000000E+00  1.5707963E+00  1.1403028E-01  1.3372355E+00  1.8628616E-18 -1.8804789E-18  8.5737050E-02
  1.3400000E+00  1.7918956E+00  6.0000000E+00  1.5707963E+00  1.1488765E-01  1.3372355E+00  1.8768681E-18 -1.8946179E-18  8.5737050E-02
  1.3500000E+00  1.8052679E+00  6.0000000E+00  1.5707963E+00  1.1574502E-01  1.3372355E+00  1.8908746E-18 -1.9087568E-18  8.5737050E-02
